customer_id,gender,age,education_level,marital_status,dependents,income,credit_limit,tenure_months,relationship_duration_years,avg_monthly_spend,monthly_balance,credit_utilization,transaction_count,cash_advance_count,card_category,late_payment_count,missed_payment_flag,last_payment_amount,online_services_used,reward_points,risk_score,churn
CUST04890,Female,56,Master,Married,1,93113.0,27500.0,10,0.6,332.0,4856.0,0.1766,37,1,Gold,1,0,523.0,3,1390.0,334.5,0
CUST04891,Male,50,High School,Married,0,35433.0,6000.0,10,0.6,589.0,925.0,0.1542,29,0,Standard,1,0,796.0,2,2415.0,307.5,1
CUST04892,Male,65,Associate,Widowed,5,47054.0,6500.0,73,4.8,940.0,2078.0,0.3197,33,2,Standard,1,0,1857.0,3,28406.0,300.0,0
CUST04893,Female,65,Bachelor,Widowed,0,58774.0,12500.0,25,1.6,791.0,3385.0,0.2708,35,0,Business,1,0,3447.0,0,8190.0,354.8,0
CUST04894,Male,40,High School,Married,0,36701.0,11700.0,6,0.5,592.0,1204.0,0.1029,39,0,Business,1,0,1199.0,5,1478.0,311.1,0
CUST04895,Male,75,High School,Widowed,1,32839.0,4900.0,7,0.5,496.0,780.0,0.1592,39,0,Standard,1,0,730.0,3,1468.0,318.3,0
CUST04896,Male,45,High School,Married,0,37747.0,10900.0,29,2.3,138.0,1272.0,0.1167,29,1,Business,1,0,687.0,7,1622.0,323.0,0
CUST04897,Male,33,Master,Single,2,86221.0,11800.0,14,0.8,768.0,1595.0,0.1352,35,0,Business,1,0,1017.0,9,4489.0,300.0,0
CUST04898,Male,37,High School,Married,0,37253.0,5900.0,24,1.7,720.0,929.0,0.1575,26,1,Standard,1,0,547.0,3,7272.0,322.5,0
CUST04899,Male,18,High School,Single,0,43702.0,12100.0,56,0.5,795.0,3366.0,0.2782,35,2,Business,1,0,944.0,6,18802.0,300.0,0
CUST04900,Female,64,Associate,Widowed,0,40898.0,6900.0,24,1.6,383.0,902.0,0.1307,35,0,Standard,1,0,357.0,3,3838.0,300.0,0
CUST04901,Male,64,Associate,Widowed,0,50470.0,6500.0,22,1.4,652.0,1126.0,0.1732,31,1,Standard,2,0,1096.0,1,5926.0,327.5,1
CUST04902,Male,32,Master,Married,1,77223.0,13200.0,6,0.5,1629.0,8920.0,0.6758,37,0,Business,1,0,5525.0,10,4047.0,323.1,0
CUST04903,Male,42,High School,Married,0,34250.0,9500.0,6,0.5,757.0,4483.0,0.4719,34,2,Standard,0,0,4527.0,10,1933.0,328.0,0
CUST04904,Male,46,Bachelor,Divorced,1,68694.0,16200.0,20,1.3,1277.0,2494.0,0.154,32,1,Business,0,0,2076.0,8,5221.0,300.0,0
CUST04905,Female,33,High School,Single,1,33927.0,8100.0,8,0.6,273.0,596.0,0.0736,31,0,Standard,0,0,528.0,4,949.0,306.7,0
CUST04906,Male,23,High School,Single,0,41309.0,8700.0,18,1.1,186.0,3162.0,0.3634,42,1,Standard,3,0,597.0,5,1427.0,312.0,0
CUST04907,Female,42,High School,Married,0,25000.0,3900.0,30,1.3,511.0,897.0,0.23,44,0,Standard,0,0,978.0,4,6383.0,330.1,0
CUST04908,Male,41,Bachelor,Divorced,0,63162.0,10700.0,6,0.5,993.0,2856.0,0.2669,37,0,Business,2,0,1667.0,3,2476.0,313.4,0
CUST04909,Female,40,High School,Married,0,33912.0,5500.0,7,0.5,652.0,1065.0,0.1936,37,1,Standard,0,0,405.0,2,1910.0,320.2,0
CUST04910,Female,47,Master,Married,0,86219.0,23500.0,70,3.1,349.0,7804.0,0.3321,37,0,Gold,1,0,6475.0,3,10061.0,325.7,0
CUST04911,Female,62,Associate,Married,3,54500.0,16400.0,36,1.7,750.0,3954.0,0.2411,36,0,Business,0,0,4718.0,8,11234.0,300.0,0
CUST04912,Female,41,Associate,Divorced,2,47340.0,8300.0,49,2.7,946.0,2859.0,0.3445,34,1,Business,0,0,602.0,3,19491.0,300.0,0
CUST04913,Female,47,Bachelor,Married,0,68950.0,11100.0,24,1.6,257.0,1705.0,0.1536,28,0,Business,2,0,363.0,2,2605.0,300.0,0
CUST04914,Male,53,High School,Married,0,30793.0,5500.0,42,2.1,651.0,890.0,0.1618,47,2,Standard,3,0,999.0,5,11481.0,341.5,1
CUST04915,Male,51,Doctorate,Divorced,2,114595.0,36700.0,20,1.1,1795.0,9497.0,0.2588,38,0,Platinum,3,0,4772.0,0,14825.0,360.9,0
CUST04916,Female,37,Associate,Married,0,42041.0,7100.0,6,0.5,415.0,3754.0,0.5287,37,1,Standard,1,0,3569.0,5,1007.0,315.5,0
CUST04917,Male,46,Associate,Divorced,0,46609.0,12500.0,20,1.1,747.0,1617.0,0.1294,35,0,Business,0,0,1540.0,6,6383.0,300.0,0
CUST04918,Male,51,Associate,Divorced,0,45372.0,6800.0,35,2.5,762.0,1673.0,0.246,29,2,Standard,1,0,1631.0,3,11073.0,306.5,0
CUST04919,Female,31,Bachelor,Married,0,56474.0,14800.0,10,0.6,860.0,5442.0,0.3677,31,2,Business,3,0,1934.0,9,3572.0,334.3,0
CUST04920,Male,60,Associate,Divorced,1,49236.0,8700.0,43,3.3,839.0,4234.0,0.4867,36,4,Business,3,0,1660.0,2,14812.0,355.2,0
CUST04921,Female,62,Bachelor,Married,1,66517.0,19900.0,6,0.5,343.0,6429.0,0.3231,35,0,Business,1,0,5530.0,1,878.0,309.7,0
CUST04922,Female,36,High School,Married,2,39503.0,5100.0,9,0.5,524.0,712.0,0.1396,39,2,Standard,1,0,406.0,5,2027.0,334.6,0
CUST04923,Female,47,Bachelor,Married,2,58362.0,13400.0,46,3.1,515.0,6035.0,0.4504,37,0,Business,1,0,3348.0,9,9946.0,323.3,0
CUST04924,Female,52,Bachelor,Single,0,57653.0,15200.0,9,0.5,293.0,3202.0,0.2107,36,0,Business,1,0,1136.0,3,1071.0,307.7,0
CUST04925,Male,38,High School,Married,3,27795.0,7800.0,35,2.3,462.0,1413.0,0.1812,33,0,Standard,2,0,450.0,5,6799.0,300.0,0
CUST04926,Male,50,Master,Married,1,82660.0,25800.0,44,2.1,1200.0,3702.0,0.1435,28,0,Gold,2,0,1129.0,3,21974.0,300.0,0
CUST04927,Male,46,Associate,Divorced,0,47905.0,12200.0,8,0.5,1077.0,5992.0,0.4911,46,1,Business,1,0,5152.0,6,3522.0,300.4,0
CUST04928,Male,27,Associate,Married,2,52526.0,8000.0,25,1.2,1013.0,6688.0,0.836,31,1,Business,2,0,6631.0,5,10551.0,357.8,1
CUST04929,Female,50,High School,Married,0,29603.0,8200.0,102,5.9,316.0,2917.0,0.3557,36,2,Standard,3,0,1543.0,5,13487.0,380.6,0
CUST04930,Female,31,Associate,Married,1,41528.0,9800.0,32,1.6,751.0,2402.0,0.2451,29,1,Business,2,0,1337.0,5,10215.0,313.0,0
CUST04931,Male,56,Bachelor,Married,2,60373.0,8800.0,6,0.5,376.0,815.0,0.0926,36,0,Business,1,0,258.0,2,975.0,300.0,0
CUST04932,Male,36,Master,Married,1,84862.0,13100.0,7,0.5,1010.0,7639.0,0.5831,30,1,Business,1,0,3690.0,3,2878.0,322.5,0
CUST04933,Female,43,Bachelor,Divorced,2,58089.0,17300.0,61,5.0,614.0,5289.0,0.3057,35,0,Business,0,0,2816.0,2,15795.0,300.0,0
CUST04934,Male,61,High School,Married,1,37859.0,9200.0,23,1.1,557.0,5226.0,0.568,37,0,Standard,2,0,4162.0,3,5390.0,337.2,0
CUST04935,Male,50,Associate,Married,2,41667.0,6600.0,6,0.5,775.0,2119.0,0.3211,39,0,Standard,0,0,2328.0,0,1935.0,308.7,0
cust04936,Male,32,Associate,Married,0,53948.0,15600.0,16,1.2,633.0,2939.0,0.1884,44,0,Business,3,0,530.0,9,4103.0,314.3,0
CUST04937,Female,32,Associate,Married,0,44332.0,11000.0,45,2.1,878.0,951.0,0.0865,33,1,Business,1,0,962.0,3,16629.0,300.0,0
CUST04938,Female,37,High School,Married,3,25000.0,4000.0,49,2.7,439.0,2202.0,0.5505,31,0,Standard,0,0,813.0,7,9009.0,337.5,0
CUST04939,Female,49,High School,Married,3,25000.0,5500.0,31,1.9,198.0,1955.0,0.3555,31,1,Standard,2,0,795.0,4,2506.0,300.0,0
CUST04940,Female,49,Bachelor,Married,3,56393.0,18000.0,50,3.7,742.0,7024.0,0.3902,36,1,Business,2,0,2884.0,5,15662.0,300.0,0
CUST04941,Male,34,High School,Married,0,31627.0,8900.0,19,1.4,617.0,1320.0,0.1483,38,1,Standard,0,0,1111.0,8,4810.0,328.4,0
CUST04942,Male,30,High School,Single,0,29109.0,6000.0,23,1.8,511.0,1002.0,0.167,33,2,Standard,2,0,677.0,10,4979.0,310.6,0
CUST04943,Female,48,Bachelor,Married,1,61129.0,7700.0,20,1.1,1156.0,2413.0,0.3134,38,0,Business,3,0,2375.0,5,9650.0,334.3,0
CUST04944,Male,42,Associate,Married,0,44987.0,7700.0,12,0.5,345.0,1338.0,0.1738,36,0,Standard,3,0,687.0,4,1674.0,354.3,0
CUST04945,Female,70,Master,Married,1,78184.0,12700.0,37,2.7,1415.0,2250.0,0.1772,29,1,Business,2,0,1958.0,2,21889.0,300.0,0
CUST04946,Female,45,High School,Married,0,28279.0,5800.0,39,1.9,300.0,1197.0,0.2064,37,1,Standard,0,0,663.0,5,4895.0,304.0,1
CUST04947,Female,66,Associate,Divorced,1,46685.0,14400.0,71,4.1,1013.0,10071.0,0.6994,25,1,Business,2,0,4500.0,8,30189.0,304.9,0
CUST04948,Female,30,High School,Single,0,47912.0,4800.0,13,1.0,346.0,574.0,0.1196,38,1,Standard,1,0,481.0,6,1852.0,309.1,0
CUST04949,Female,26,High School,Married,2,32170.0,4400.0,36,2.4,658.0,1167.0,0.2652,36,2,Standard,0,0,921.0,7,9804.0,337.2,0
CUST04950,Female,31,Associate,Married,0,47912.0,7200.0,15,1.2,750.0,2332.0,0.3239,37,1,Standard,0,0,2289.0,3,4773.0,321.2,0
CUST04951,Male,59,Bachelor,Married,1,60072.0,13100.0,84,5.8,1272.0,5535.0,0.4225,23,0,Business,1,0,1325.0,2,44203.0,300.0,0
CUST04952,Male,66,High School,Divorced,0,25000.0,3500.0,14,0.8,345.0,1109.0,0.3169,51,1,Standard,1,0,430.0,1,1897.0,317.9,0
CUST04953,Male,35,Bachelor,Married,0,60197.0,14500.0,55,2.4,436.0,4164.0,0.2872,30,1,Business,1,0,4342.0,7,10081.0,320.0,0
CUST04954,Female,39,Bachelor,Single,1,65940.0,12000.0,64,2.7,1025.0,4381.0,0.3651,40,1,Business,1,0,2069.0,6,27121.0,300.0,0
CUST04955,Male,30,Doctorate,Single,1,113363.0,23000.0,16,0.8,865.0,7045.0,0.3063,28,0,Gold,1,0,1705.0,8,5787.0,300.0,0
CUST04956,Female,23,Associate,Single,0,53571.0,8400.0,8,0.5,1045.0,1824.0,0.2171,37,1,Business,0,0,468.0,6,3474.0,302.6,0
CUST04957,Male,53,Associate,Married,0,47294.0,13300.0,6,0.5,199.0,3716.0,0.2794,33,1,Business,1,0,3134.0,1,530.0,300.0,0
CUST04958,Female,47,Associate,Married,0,44274.0,9100.0,86,4.8,323.0,841.0,0.0924,29,0,Business,2,0,797.0,2,11519.0,300.0,0
CUST04959,Male,45,High School,Married,3,36927.0,5500.0,38,2.9,671.0,2113.0,0.3842,38,1,Standard,1,0,497.0,4,10702.0,316.7,0
CUST04960,Female,28,High School,Single,0,29195.0,5800.0,61,4.9,317.0,3527.0,0.6081,30,1,Standard,1,0,3603.0,2,8224.0,319.1,0
CUST04961,Female,64,Bachelor,Widowed,2,61656.0,20300.0,34,1.8,350.0,2471.0,0.1217,37,2,Business,2,0,2093.0,2,4982.0,300.0,0
CUST04962,Male,38,High School,Married,2,25427.0,7000.0,6,0.5,569.0,958.0,0.1369,30,1,Standard,3,0,670.0,2,1394.0,336.3,0
CUST04963,Male,51,High School,Divorced,0,25000.0,7700.0,13,0.8,291.0,3033.0,0.3939,43,1,Standard,0,0,1801.0,2,1621.0,309.6,1
CUST04964,Female,27,High School,Married,0,32139.0,10000.0,14,0.7,388.0,974.0,0.0974,35,0,Standard,1,0,1082.0,6,2237.0,349.1,1
CUST04965,Male,42,Bachelor,Married,1,58711.0,14100.0,20,1.4,561.0,1491.0,0.1057,37,2,Business,0,0,914.0,6,4538.0,300.0,0
CUST04966,Male,48,Bachelor,Married,2,70693.0,17000.0,6,0.5,270.0,5041.0,0.2965,36,3,Business,0,0,1522.0,5,684.0,300.0,0
CUST04967,Female,48,High School,Married,2,34724.0,10900.0,39,2.3,255.0,1964.0,0.1802,30,3,Standard,3,0,288.0,2,4187.0,379.5,0
CUST04968,Female,46,Associate,Divorced,0,48237.0,14800.0,11,0.5,391.0,3659.0,0.2472,37,2,Business,2,0,1241.0,8,1794.0,300.0,0
CUST04969,Female,50,Associate,Married,2,49525.0,13600.0,23,1.1,690.0,2653.0,0.1951,36,1,Business,0,0,2131.0,4,6562.0,312.9,0
CUST04970,Male,31,Associate,Married,0,52184.0,15500.0,6,0.5,1108.0,1442.0,0.093,30,3,Business,1,0,517.0,5,2749.0,314.4,1
CUST04971,Male,47,Master,Married,1,96816.0,27100.0,42,3.0,513.0,3211.0,0.1185,38,1,Gold,1,0,3540.0,3,9126.0,300.0,0
CUST04972,Female,46,Doctorate,Divorced,4,102907.0,19500.0,28,1.7,2263.0,635.0,0.0326,39,0,Gold,1,0,660.0,6,26207.0,300.0,0
CUST04973,Female,47,Associate,Married,1,49258.0,7400.0,84,6.2,590.0,1724.0,0.233,36,1,Standard,1,0,1594.0,3,20632.0,324.2,0
CUST04974,Female,45,Associate,Married,0,47653.0,13100.0,7,0.5,675.0,3572.0,0.2727,47,1,Business,0,0,3020.0,4,1973.0,300.0,0
CUST04975,Male,29,Associate,Married,3,48420.0,15200.0,113,6.1,155.0,566.0,0.0372,32,1,Business,2,0,647.0,7,7284.0,300.0,0
CUST04976,Male,29,Associate,Married,2,54930.0,18100.0,85,4.0,1072.0,4423.0,0.2444,32,0,Business,0,0,4355.0,6,37978.0,332.0,0
CUST04977,Male,18,High School,Single,0,46501.0,6300.0,12,0.5,923.0,571.0,0.0906,42,1,Standard,0,0,520.0,4,4551.0,310.9,0
CUST04978,Male,54,Associate,Married,1,45172.0,11600.0,82,6.3,794.0,1986.0,0.1712,35,1,Business,0,0,322.0,1,26916.0,300.0,0
CUST04979,Male,54,High School,Married,0,37058.0,9400.0,12,1.0,200.0,2449.0,0.2605,31,1,Standard,2,0,1400.0,2,997.0,315.7,0
CUST04980,Male,55,Associate,Married,0,52473.0,10600.0,14,0.6,556.0,1996.0,0.1883,24,0,Business,0,0,1220.0,0,3246.0,305.8,0
CUST04981,Female,48,High School,Married,0,39779.0,9600.0,86,6.9,860.0,2798.0,0.2915,43,3,Standard,2,0,3273.0,3,31071.0,314.3,0
CUST04982,Male,19,High School,Single,0,58820.0,12900.0,55,0.6,644.0,2752.0,0.2133,44,0,Business,2,0,2944.0,2,14661.0,300.0,0
CUST04983,Female,32,Associate,Married,2,50056.0,15900.0,20,1.3,474.0,4714.0,0.2965,42,1,Business,1,0,4165.0,8,3974.0,300.0,0
CUST04984,Female,47,Master,Married,0,75012.0,14100.0,6,0.5,316.0,5616.0,0.3983,38,0,Business,1,0,2283.0,5,767.0,311.1,0
CUST04985,Female,46,High School,Divorced,0,25000.0,4100.0,22,1.6,102.0,242.0,0.059,36,0,Standard,3,0,219.0,6,909.0,326.1,0
CUST04986,Male,42,High School,Married,0,33081.0,8800.0,66,4.2,369.0,1924.0,0.2186,29,2,Standard,1,0,2080.0,5,10112.0,313.9,0
CUST04987,Female,49,Bachelor,Married,1,57075.0,10500.0,32,1.9,760.0,3459.0,0.3294,31,0,Business,1,0,2083.0,4,10086.0,311.7,0
CUST04988,Female,45,High School,Married,1,39537.0,5400.0,6,0.5,751.0,303.0,0.0561,32,2,Standard,1,0,108.0,3,1885.0,313.1,0
CUST04989,Female,46,Bachelor,Divorced,1,74783.0,21800.0,18,0.8,1544.0,1958.0,0.0898,31,1,Gold,0,0,1994.0,4,11630.0,308.5,0
CUST04990,Female,37,Associate,Married,0,54196.0,10400.0,43,2.2,569.0,1091.0,0.1049,30,1,Business,4,1,1096.0,4,10334.0,312.8,0
CUST04991,Female,56,High School,Married,1,30367.0,10100.0,76,5.5,588.0,5081.0,0.5031,33,0,Standard,0,0,2467.0,2,18589.0,317.0,0
CUST04992,Female,39,Doctorate,Single,0,130580.0,24800.0,135,9.1,1746.0,16305.0,0.6575,31,0,Gold,0,0,18455.0,2,98220.0,313.8,0
CUST04993,Male,29,High School,Married,0,37595.0,9100.0,65,3.8,825.0,920.0,0.1011,37,0,Standard,2,0,757.0,7,22337.0,323.9,0
CUST04994,Female,35,High School,Married,0,32741.0,5200.0,73,4.7,690.0,987.0,0.1898,35,4,Standard,0,0,1487.0,5,21107.0,353.3,0
CUST04995,Male,40,Associate,Married,3,54433.0,12800.0,8,0.5,912.0,1678.0,0.1311,34,1,Business,0,0,931.0,8,3045.0,310.2,0
CUST04996,Female,56,Associate,Married,1,44259.0,8000.0,70,3.1,278.0,3089.0,0.3861,37,0,Standard,0,0,1197.0,0,8043.0,300.0,0
CUST04997,Male,44,High School,Single,0,29223.0,7800.0,93,5.1,613.0,5487.0,0.7035,37,2,Standard,2,0,1064.0,3,23681.0,326.7,0
CUST04998,Male,42,High School,Married,4,28848.0,3800.0,36,2.8,139.0,1137.0,0.2992,34,1,Standard,2,0,1030.0,7,2085.0,300.0,0
CUST04999,Female,30,Bachelor,Single,0,68055.0,18400.0,24,1.7,1284.0,9455.0,0.5139,35,1,Business,1,0,1989.0,2,12780.0,300.0,0
CUST05000,Female,54,Doctorate,Married,1,103826.0,24200.0,60,2.7,1286.0,13367.0,0.5524,43,0,Gold,1,0,12216.0,3,32197.0,300.4,0
CUST05001,Male,37,Bachelor,Married,1,63852.0,13000.0,34,1.8,941.0,6107.0,0.4698,29,2,Business,0,0,6708.0,3,13357.0,306.6,0
CUST05002,Male,43,Associate,Divorced,1,47701.0,6600.0,63,3.2,950.0,859.0,0.1302,44,2,Standard,0,0,454.0,3,24773.0,307.9,0
CUST05003,Female,62,Master,Married,2,80325.0,11100.0,21,1.2,1475.0,3429.0,0.3089,27,0,Business,0,0,2924.0,4,13001.0,300.7,0
CUST05004,Male,51,High School,Divorced,0,38326.0,11100.0,7,0.6,141.0,3958.0,0.3566,38,0,Business,2,0,3427.0,1,378.0,318.5,0
CUST05005,Female,25,High School,Single,0,32833.0,9200.0,89,5.5,325.0,3095.0,0.3364,32,2,Standard,0,0,2108.0,9,12288.0,319.1,0
CUST05006,Male,23,Associate,Single,0,57909.0,12900.0,124,2.9,1269.0,5192.0,0.4025,36,1,Business,1,0,2381.0,7,65083.0,300.0,0
CUST05007,Female,44,Master,Single,2,77377.0,9800.0,129,9.6,744.0,2666.0,0.272,46,0,Business,0,0,3156.0,2,39985.0,321.6,0
CUST05008,Female,30,Associate,Single,1,50423.0,14800.0,112,7.4,938.0,1015.0,0.0686,30,0,Business,1,0,352.0,8,43802.0,300.0,0
CUST05009,Male,52,Associate,Single,2,42536.0,11200.0,24,1.9,726.0,3383.0,0.3021,29,0,Business,1,0,2852.0,3,7409.0,305.9,0
CUST05010,Male,45,Doctorate,Married,1,161277.0,22700.0,35,2.2,3487.0,7187.0,0.3166,36,0,Platinum,1,0,739.0,3,50965.0,308.5,0
CUST05011,Male,46,High School,Divorced,2,29989.0,5500.0,76,6.0,645.0,868.0,0.1578,31,0,Standard,1,0,456.0,2,20364.0,359.6,0
CUST05012,Female,36,High School,Married,0,31350.0,4400.0,6,0.5,365.0,1489.0,0.3384,28,1,Standard,1,0,287.0,7,905.0,330.2,0
CUST05013,Female,65,Associate,Widowed,0,41968.0,12900.0,6,0.5,296.0,796.0,0.0617,37,2,Business,1,0,748.0,2,759.0,300.0,0
CUST05014,Female,75,Master,Widowed,0,79445.0,18300.0,6,0.5,677.0,1912.0,0.1045,32,0,Gold,2,0,704.0,6,1736.0,303.7,0
CUST05015,Male,41,Associate,Divorced,1,52866.0,10700.0,8,0.5,444.0,3066.0,0.2865,39,0,Business,1,0,3268.0,3,1464.0,300.0,0
CUST05016,Male,49,Bachelor,Married,1,67975.0,17400.0,18,0.8,1026.0,3564.0,0.2048,28,1,Business,3,0,1195.0,3,7787.0,314.6,0
CUST05017,Male,46,Bachelor,Divorced,1,62420.0,17500.0,22,1.1,614.0,1924.0,0.1099,35,2,Business,1,0,1110.0,8,5549.0,300.0,0
CUST05018,Male,41,Associate,Divorced,2,43147.0,11300.0,17,1.4,857.0,2887.0,0.2555,34,1,Business,2,0,457.0,5,6150.0,300.0,0
CUST05019,Female,35,High School,Married,1,31321.0,9300.0,75,4.7,267.0,2280.0,0.2452,35,3,Standard,2,0,2533.0,5,8319.0,312.0,0
CUST05020,Female,31,Associate,Married,1,48530.0,12100.0,10,0.6,1082.0,5254.0,0.4342,44,1,Business,3,0,915.0,7,5221.0,326.1,0
CUST05021,Female,31,Associate,Married,0,46897.0,5900.0,48,2.1,739.0,1270.0,0.2153,36,0,Standard,4,1,1226.0,6,14775.0,317.2,0
CUST05022,Male,49,High School,Married,1,38669.0,5900.0,132,6.1,372.0,1548.0,0.2624,39,0,Standard,0,0,1318.0,6,20564.0,318.6,0
CUST05023,Female,38,Associate,Married,1,48419.0,14800.0,38,1.9,688.0,4138.0,0.2796,35,5,Business,1,0,3410.0,4,10852.0,315.5,0
CUST05024,Female,18,High School,Single,0,32357.0,4900.0,6,0.5,315.0,950.0,0.1939,35,1,Standard,1,0,673.0,3,838.0,306.1,0
CUST05025,Female,50,High School,Married,2,33132.0,8400.0,6,0.5,424.0,1764.0,0.21,36,0,Standard,2,0,968.0,2,1055.0,324.1,0
CUST05026,Female,44,High School,Single,2,39142.0,6600.0,65,2.9,510.0,494.0,0.0748,45,1,Standard,2,0,285.0,2,14131.0,338.5,0
CUST05027,Male,61,Associate,Married,0,46280.0,15000.0,16,0.9,824.0,2480.0,0.1653,32,2,Business,0,0,295.0,4,5372.0,306.0,0
CUST05028,Male,49,High School,Married,1,39973.0,6900.0,18,1.2,457.0,977.0,0.1416,37,1,Standard,4,1,1096.0,5,3548.0,378.0,0
CUST05029,Female,27,High School,Married,1,38711.0,7800.0,77,5.1,831.0,247.0,0.0317,31,2,Standard,4,1,107.0,6,26611.0,347.5,0
CUST05030,Male,18,High School,Single,0,50471.0,14400.0,44,0.5,226.0,2875.0,0.1997,39,2,Business,0,0,3255.0,5,4122.0,315.6,0
CUST05031,Male,36,Bachelor,Married,0,64378.0,16900.0,44,2.0,574.0,1814.0,0.1073,38,1,Business,3,0,718.0,2,10528.0,335.6,0
CUST05032,Female,37,Bachelor,Married,1,60712.0,11700.0,40,2.7,1059.0,4535.0,0.3876,28,1,Business,1,0,5241.0,4,17681.0,300.0,0
CUST05033,Female,56,High School,Married,2,33988.0,9200.0,36,2.5,490.0,1622.0,0.1763,31,0,Standard,1,0,801.0,4,7321.0,300.0,0
CUST05034,Female,44,Bachelor,Single,0,60337.0,19900.0,50,3.5,300.0,5270.0,0.2648,38,1,Business,1,0,566.0,7,6237.0,301.9,0
CUST05035,Male,58,Associate,Single,0,43910.0,6800.0,43,3.5,824.0,1966.0,0.2891,31,1,Standard,2,0,373.0,6,15032.0,300.0,0
CUST05036,Male,29,High School,Married,0,29049.0,5100.0,6,0.5,458.0,2128.0,0.4173,37,0,Standard,3,0,605.0,6,1138.0,337.3,0
CUST05037,Female,56,Associate,Married,0,46630.0,10200.0,8,0.5,661.0,1713.0,0.1679,41,2,Business,0,0,1479.0,1,2159.0,300.0,1
CUST05038,Female,53,High School,Married,0,38828.0,7400.0,6,0.5,777.0,1796.0,0.2427,32,1,Standard,0,0,1806.0,1,1952.0,308.4,0
CUST05039,Female,20,Associate,Single,0,63808.0,12200.0,59,1.0,1224.0,1638.0,0.1343,43,1,Business,0,0,1315.0,7,29964.0,300.0,0
CUST05040,Female,60,Master,Divorced,0,86795.0,18600.0,32,1.4,766.0,5072.0,0.2727,34,0,Gold,3,0,4997.0,0,10213.0,328.5,0
CUST05041,Female,46,Associate,Divorced,1,41606.0,12000.0,120,7.0,557.0,2222.0,0.1852,38,1,Business,2,0,352.0,5,28003.0,310.3,0
CUST05042,Female,49,Bachelor,Married,1,69075.0,13800.0,45,3.0,1360.0,2781.0,0.2015,32,2,Business,1,0,1968.0,5,25799.0,325.7,0
CUST05043,Male,34,Master,Married,0,86658.0,15500.0,24,1.7,329.0,3047.0,0.1966,27,0,Business,2,0,1213.0,7,3361.0,326.5,0
CUST05044,Female,60,Bachelor,Divorced,0,71025.0,17000.0,97,5.0,644.0,1353.0,0.0796,32,2,Business,2,0,888.0,2,25890.0,315.7,0
CUST05045,Female,30,Bachelor,Single,2,58308.0,17900.0,121,8.2,599.0,11667.0,0.6518,31,1,Business,3,0,13193.0,6,30276.0,331.5,0
CUST05046,Female,54,Associate,Married,3,46741.0,12700.0,35,2.0,371.0,3344.0,0.2633,31,0,Business,2,0,3444.0,5,5434.0,316.2,0
CUST05047,Male,54,High School,Married,0,33623.0,6600.0,35,2.3,426.0,720.0,0.1091,43,0,Standard,1,0,141.0,4,6323.0,310.9,0
CUST05048,Female,33,Associate,Single,1,46915.0,15400.0,31,2.2,864.0,7788.0,0.5057,36,0,Business,0,0,7854.0,7,11208.0,300.0,0
CUST05049,Male,68,Master,Divorced,1,77476.0,20800.0,6,0.5,937.0,7081.0,0.3404,46,2,Gold,0,0,4009.0,2,2348.0,300.0,0
CUST05050,Male,47,High School,Married,0,25000.0,3800.0,52,2.9,100.0,268.0,0.0705,34,2,Standard,1,0,143.0,1,2166.0,302.5,1
CUST05051,Male,52,Associate,Single,2,40828.0,11000.0,75,4.9,799.0,1310.0,0.1191,41,2,Business,0,0,1165.0,2,24789.0,300.0,0
CUST05052,Female,26,Associate,Married,1,45305.0,14200.0,29,1.5,299.0,4595.0,0.3236,32,0,Business,1,0,2526.0,5,3577.0,305.1,0
CUST05053,Male,70,Associate,Married,1,47375.0,10600.0,7,0.6,527.0,4589.0,0.4329,40,0,Business,3,0,1355.0,4,1524.0,329.7,1
CUST05054,Male,30,Master,Single,1,79967.0,22100.0,60,4.3,233.0,16398.0,0.742,39,1,Gold,3,0,7862.0,3,5819.0,343.6,0
CUST05055,Male,57,High School,Single,3,36811.0,5800.0,81,5.5,416.0,1016.0,0.1752,34,1,Standard,2,0,379.0,3,14028.0,335.8,0
CUST05056,Female,33,Bachelor,Single,0,58914.0,8700.0,59,4.3,589.0,2507.0,0.2882,46,0,Business,2,0,714.0,10,14370.0,310.7,0
CUST05057,Male,37,High School,Married,1,37541.0,9600.0,8,0.5,311.0,1608.0,0.1675,32,3,Standard,1,0,180.0,7,1048.0,316.3,0
CUST05058,Male,54,High School,Married,0,30300.0,6300.0,8,0.5,644.0,127.0,0.0202,32,1,Standard,2,0,60.0,4,2117.0,313.7,0
CUST05059,Female,57,Associate,Single,0,42416.0,9400.0,22,1.5,681.0,2229.0,0.2371,36,0,Business,1,0,2365.0,2,6322.0,308.1,0
CUST05060,Male,29,Doctorate,Married,0,113593.0,21500.0,6,0.5,2364.0,6315.0,0.2937,37,0,Gold,0,0,4037.0,9,5729.0,300.0,0
CUST05061,Female,58,Bachelor,Single,1,60155.0,13200.0,41,2.8,712.0,4943.0,0.3745,38,0,Business,1,0,5489.0,4,12067.0,311.8,0
CUST05062,Female,57,High School,Single,0,32202.0,4700.0,44,2.2,413.0,2386.0,0.5077,35,1,Standard,1,0,2301.0,3,7447.0,306.9,0
CUST05063,Male,33,Bachelor,Single,0,61930.0,9100.0,154,11.9,1330.0,963.0,0.1058,39,1,Business,2,0,263.0,9,85628.0,303.0,0
